# id\tfrequencyRank\tlevel\tword\ttranslation\thint\tpronunciation\tpartOfSpeech
1	1	BASE	the	определённый артикль	Used before a noun when the listener knows which person or thing is meant.	/ðə; ðiː/	article
236	287	BASE	radio	радио; рация; радировать; радиовещание	(uncountable) The technology that allows for the transmission of sound or other signals by modulation of electromagnetic waves.	/ˈɹeɪdiˌoʊ/	n
237	288	BASE	union	союз; объединение; соединение; уния	(uncountable) The state of being united or joined; a state of unity or harmony.	/ˈjuː.ni.ən/	n
238	289	BASE	level	уровень; этап; ровный; степень	A tool for finding whether a surface is level, or for creating a horizontal or vertical line of reference.	/ˈlɛv.l̩/	n
239	290	BASE	championship	чемпионат; первенство; звание чемпион|чемпиона	(sports) A competition to determine a champion, especially the final of a series of competitions.	/ˈt͡ʃæmpi.ənʃɪp/	n
240	291	BASE	director	дирижёр; директор; режиссёр	One who directs; the person in charge of managing a department or directorate (e.g., director of engineering), project, or production (as in a show or film, e.g., film director).	/daɪˈɹɛktə(ɹ)/	n
241	292	BASE	few	мало; немногий; несколько	(preceded by another determiner) An indefinite, but usually small, number of.	/fjuː/	determiner
242	293	BASE	force	сила; дурь; мощь; отряд	Ability to influence; strength or energy of body or mind; active power; vigour; might; capacity of exercising an influence or producing an effect.	/fo(ː)ɹs/	n
243	295	BASE	department	департамент; отдел; отделение; факультет	A part, portion, or subdivision.	/dəˈpɐːtm(ə)nt/	n
244	298	BASE	married	женатый; замужем; замужняя	In a state of marriage; having a wife or a husband.	/ˈmæɹ.id/	adj
245	299	BASE	though	хотя; однако; хоть и; всё-таки	(conjunctive) Despite that; however.	/ðoʊ/	adv
246	300	BASE	per	в; по; через; согласно	For each.	/peː/	preposition
247	302	BASE	site	сайт; место; участок; площадка	The place where anything is fixed; situation; local position	/saɪt/	n
248	303	BASE	open	открытый; поднять; открыть; отворить	(computing, transitive, intransitive) To connect to a resource (a file, document, etc.) for viewing or editing.	/ˈoʊ.pən/	v
249	304	BASE	act	акт; действие; поступать; действовать	(countable) Something done, a deed.	/æk/	n
250	305	BASE	short	короткий; низкий; краткий; замкнуть	Having a small distance from one end or edge to another, either horizontally or vertically.	/ʃoɹt/	adj
251	306	BASE	society	общество; народ; социум; сообщество	(countable) A long-standing group of people sharing cultural aspects such as language, dress, norms of behavior and artistic forms.	/səˈsaɪ.ə.ti/	n
252	307	BASE	version	версия; вариант; перевод	A specific form or variation of something.	/ˈvɜːʃn̩/	n
253	308	BASE	royal	королевский; царский; бом-брамсель	Of or relating to a monarch or his (or her) family.	/ˈɹɔɪ(.ə)l/	adj
254	309	BASE	present	настоящее; присутствующий; подать; дарить	To bring (someone) into the presence of (a person); to introduce formally. [from 14th c.]	/pɹiˈzɛnt/	v
255	310	BASE	northern	северный	Of, facing, situated in, or related to the north; northerly.	/ˈnɒðə(ɹ)n/	adj
256	312	BASE	professional	профессионал; профессионалка; эксперт; специалист	A person who belongs to a profession.	/prɵˈfɛʃ(ə)nəl/	n
257	313	BASE	full	полный; целый; сытый; наевшийся	Containing the maximum possible amount that can fit in the space available.	/fʉl/	adj
258	316	BASE	story	история; рассказ; повесть	An account of real or fictional events.	/ˈstɔ.ɹi/	n
259	319	BASE	currently	сейчас; в данный момент; в настоящий|настоящее время	At this moment, at present, now.	/kɝn̩tli/	adv
260	320	BASE	language	язык; речь; лексикон; письменная речь	(countable) A body of words, and set of methods of combining them (called a grammar), understood by a community and used as a form of communication.	/laŋɡˈweːd͡ʒ/	n
261	321	BASE	social	социальный; общительный; общественный	Being extroverted or outgoing.	/ˈsoʊ.ʃəl/	adj
262	324	BASE	days	дни	Life.	/ˈdeɪz/	n
263	325	BASE	design	дизайн; план; конструкция; узор	A plan (with more or less detail) for the structure and functions of an artifact, building or system.	/dɪˈzaɪn/	n
264	327	BASE	further	далее; дальше; дальний; далёкий	(comparative form of far) More distant; relatively distant.	/ˈfɜː.ðə/	adj
265	328	BASE	round	круглый; раунд; округлять; округлить	A circular or spherical object or part of an object.	/ɹuːnd/	n
266	332	BASE	project	проект; план; выступать	A planned endeavor, usually with a specific goal and accomplished in several steps or stages.	/pɹəˈd͡ʒekt/	n
267	333	BASE	control	власть; контроль; управлять; контролировать	(countable, uncountable) An influence or authority over something.	/kənˈtɹoʊl/	n
268	334	BASE	southern	южный	Of or pertaining to a southern region, especially Southern Europe or the southern United States.	/ˈsaʊðɚn/	adj
269	335	BASE	railway	железная дорога; колея; железнодорожный путь	(chiefly, UK, Ireland, and, Commonwealth) A transport system using rails used to move passengers or goods.	/ˈɹeɪlˌweɪ/	n
270	336	BASE	board	доска; стол; борт; галс	A relatively long, wide and thin piece of any material, usually wood or similar, often for use in construction or furniture-making.	/bo(ː)ɹd/	n
271	337	BASE	popular	популярный; народный; общедоступный	Pertaining to or deriving from the people or general public. [from 16th c.]	/ˈpɑpjəlɚ/	adj
272	339	BASE	free	свободный; вольный; ез-; ес-	Not imprisoned or enslaved.	/fɹiː/	adj
273	340	BASE	battle	бой; битва; борьба; биться	(military) A general action, fight, or encounter, in which all the divisions of an army are or may be engaged; a combat, an engagement.	/ˈbætl̩/	n
274	342	BASE	video	видео; клип; ролик; видеоклип	Television, a television show, or a movie.	/ˈbidʒo/	n
275	343	BASE	common	общий; обычный; обыкновенный; простой	Mutual; shared by more than one.	/ˈkɑ.mən/	adj
276	344	BASE	position	позиция; положение; должность	A place or location.	/pəˈzɪʃ.(ə)n/	n
277	345	BASE	living	жизнь; жить; живой; жизненный	(uncountable) The state of being alive.	/ˈlɪvɪŋ/	n
278	346	BASE	half	половина; сторона; пол-; тайм	One of two usually roughly equal parts into which anything may be divided, or considered as divided.	/haf/	n
279	348	BASE	recorded	записанный; зарегистрированный	That has been fixed into a physical medium (for example, a book, compact disc or videotape).	/-əd/	adj
280	349	BASE	red	красный; алый; рыжий; червонный	(of hair) Having an orange-brown or orange-blond colour; ginger.	/ɹɛd/	adj
281	350	BASE	post	пост; постить; запостить; столб	(transitive) To hang (a notice) in a conspicuous manner for general review.	/poʊst/	v
282	352	BASE	average	средний; обычный; среднее; обыкновенный	(not comparable) Constituting or relating to the average.	/ˈæv(ə)ɹɪd͡ʒ/	adj
283	354	BASE	special	особый; дорогой; любимый; видовой	Distinguished by a unique, particular, or unusual quality.	/ˈspɛʃ.l̩/	adj
284	355	BASE	modern	современный	Pertaining to a current or recent time and style; not ancient.	/ˈmɑdɚn/	adj
285	359	BASE	rock	скала; утёс; качать; качаться	(uncountable) The naturally occurring aggregate of solid mineral matter that constitutes a significant part of the earth's crust.	/ɹɑk/	n
286	360	BASE	release	релиз; выпустить; выпускать; отпускать	(transitive) To let go of; to cease to hold or contain.	/ɹiˈliːs/	v
287	362	BASE	others	другие; остальные	Other people.	/ˈʌðəz/	n
288	363	BASE	example	пример; образец	Something that is representative of all such things in a group.	/əɡˈzaːm.pəl/	n
289	364	BASE	term	термин; срок; член; условие	A chronological limitation or restriction, a limited timespan.	/tɜːm/	n
290	365	BASE	opened	открытый	Having undergone opening.	/ˈoʊpənd/	adj
291	366	BASE	similar	подобный; схожий; похожий; сходный	Having traits or characteristics in common; alike, allied, comparable.	/ˈsɪmələ/	adj
